row-id,reference,council-tax-band,amount,geography,organisation,documentation-url_en,documentation-url_cy,council-tax-rate,start-date,end-date
924,102,council-tax-band-c,1575.54,W06000012,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:102,2018-04-06,2019-04-05
925,103,council-tax-band-d,1772.48,W06000012,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:103,2018-04-06,2019-04-05
926,104,council-tax-band-e,2166.37,W06000012,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:104,2018-04-06,2019-04-05
927,105,council-tax-band-f,2560.25,W06000012,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:105,2018-04-06,2019-04-05
928,106,council-tax-band-g,2954.14,W06000012,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:106,2018-04-06,2019-04-05
929,107,council-tax-band-h,3544.96,W06000012,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:107,2018-04-06,2019-04-05
930,108,council-tax-band-i,4135.79,W06000012,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:108,2018-04-06,2019-04-05
931,109,council-tax-band-a,1117.21,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:109,2018-04-06,2019-04-05
932,110,council-tax-band-b,1303.42,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:110,2018-04-06,2019-04-05
933,111,council-tax-band-c,1489.62,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:111,2018-04-06,2019-04-05
934,112,council-tax-band-d,1675.82,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:112,2018-04-06,2019-04-05
935,113,council-tax-band-e,2048.23,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:113,2018-04-06,2019-04-05
936,114,council-tax-band-f,2420.63,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:114,2018-04-06,2019-04-05
937,115,council-tax-band-g,2793.04,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:115,2018-04-06,2019-04-05
938,116,council-tax-band-h,3351.64,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:116,2018-04-06,2019-04-05
939,117,council-tax-band-i,3910.25,W06000013,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:117,2018-04-06,2019-04-05
940,118,council-tax-band-a,977.29,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:118,2018-04-06,2019-04-05
941,119,council-tax-band-b,1140.17,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:119,2018-04-06,2019-04-05
942,120,council-tax-band-c,1303.05,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:120,2018-04-06,2019-04-05
943,121,council-tax-band-d,1465.93,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:121,2018-04-06,2019-04-05
944,122,council-tax-band-e,1791.69,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:122,2018-04-06,2019-04-05
945,123,council-tax-band-f,2117.46,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:123,2018-04-06,2019-04-05
946,124,council-tax-band-g,2443.22,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:124,2018-04-06,2019-04-05
947,125,council-tax-band-h,2931.86,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:125,2018-04-06,2019-04-05
948,126,council-tax-band-i,3420.51,W06000014,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:126,2018-04-06,2019-04-05
949,127,council-tax-band-a,1110.35,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:127,2018-04-06,2019-04-05
950,128,council-tax-band-b,1295.41,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:128,2018-04-06,2019-04-05
951,129,council-tax-band-c,1480.47,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:129,2018-04-06,2019-04-05
952,130,council-tax-band-d,1665.53,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:130,2018-04-06,2019-04-05
953,131,council-tax-band-e,2035.65,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:131,2018-04-06,2019-04-05
954,132,council-tax-band-f,2405.77,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:132,2018-04-06,2019-04-05
955,133,council-tax-band-g,2775.89,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:133,2018-04-06,2019-04-05
956,134,council-tax-band-h,3331.06,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:134,2018-04-06,2019-04-05
957,135,council-tax-band-i,3886.24,W06000016,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:135,2018-04-06,2019-04-05
958,136,council-tax-band-a,1156.81,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:136,2018-04-06,2019-04-05
959,137,council-tax-band-b,1349.61,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:137,2018-04-06,2019-04-05
960,138,council-tax-band-c,1542.41,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:138,2018-04-06,2019-04-05
961,139,council-tax-band-d,1735.21,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:139,2018-04-06,2019-04-05
962,140,council-tax-band-e,2120.81,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:140,2018-04-06,2019-04-05
963,141,council-tax-band-f,2506.42,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:141,2018-04-06,2019-04-05
964,142,council-tax-band-g,2892.02,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:142,2018-04-06,2019-04-05
965,143,council-tax-band-h,3470.42,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:143,2018-04-06,2019-04-05
966,144,council-tax-band-i,4048.83,W06000024,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:144,2018-04-06,2019-04-05
967,145,council-tax-band-a,872.47,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:145,2018-04-06,2019-04-05
968,146,council-tax-band-b,1017.89,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:146,2018-04-06,2019-04-05
969,147,council-tax-band-c,1163.30,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:147,2018-04-06,2019-04-05
970,148,council-tax-band-d,1308.71,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:148,2018-04-06,2019-04-05
971,149,council-tax-band-e,1599.53,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:149,2018-04-06,2019-04-05
972,150,council-tax-band-f,1890.36,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:150,2018-04-06,2019-04-05
973,151,council-tax-band-g,2181.18,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:151,2018-04-06,2019-04-05
974,152,council-tax-band-h,2617.42,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:152,2018-04-06,2019-04-05
975,153,council-tax-band-i,3053.66,W06000018,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:153,2018-04-06,2019-04-05
976,154,council-tax-band-a,1218.63,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:154,2018-04-06,2019-04-05
977,155,council-tax-band-b,1421.73,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:155,2018-04-06,2019-04-05
978,156,council-tax-band-c,1624.84,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:156,2018-04-06,2019-04-05
979,157,council-tax-band-d,1827.94,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:157,2018-04-06,2019-04-05
980,158,council-tax-band-e,2234.15,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:158,2018-04-06,2019-04-05
981,159,council-tax-band-f,2640.36,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:159,2018-04-06,2019-04-05
982,160,council-tax-band-g,3046.57,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:160,2018-04-06,2019-04-05
983,161,council-tax-band-h,3655.88,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:161,2018-04-06,2019-04-05
984,162,council-tax-band-i,4265.19,W06000019,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:162,2018-04-06,2019-04-05
985,163,council-tax-band-a,1017.50,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:163,2018-04-06,2019-04-05
986,164,council-tax-band-b,1187.08,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:164,2018-04-06,2019-04-05
987,165,council-tax-band-c,1356.67,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:165,2018-04-06,2019-04-05
988,166,council-tax-band-d,1526.25,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:166,2018-04-06,2019-04-05
989,167,council-tax-band-e,1865.42,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:167,2018-04-06,2019-04-05
990,168,council-tax-band-f,2204.58,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:168,2018-04-06,2019-04-05
991,169,council-tax-band-g,2543.75,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:169,2018-04-06,2019-04-05
992,170,council-tax-band-h,3052.50,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:170,2018-04-06,2019-04-05
993,171,council-tax-band-i,3561.25,W06000020,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:171,2018-04-06,2019-04-05
994,172,council-tax-band-a,1025.95,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:172,2018-04-06,2019-04-05
995,173,council-tax-band-b,1196.95,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:173,2018-04-06,2019-04-05
996,174,council-tax-band-c,1367.94,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:174,2018-04-06,2019-04-05
997,175,council-tax-band-d,1538.93,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:175,2018-04-06,2019-04-05
998,176,council-tax-band-e,1880.91,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:176,2018-04-06,2019-04-05
999,177,council-tax-band-f,2222.90,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:177,2018-04-06,2019-04-05
1000,178,council-tax-band-g,2564.88,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:178,2018-04-06,2019-04-05
1001,179,council-tax-band-h,3077.86,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:179,2018-04-06,2019-04-05
1002,180,council-tax-band-i,3590.84,W06000021,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:180,2018-04-06,2019-04-05
1003,181,council-tax-band-a,867.14,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:181,2018-04-06,2019-04-05
1004,182,council-tax-band-b,1011.66,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:182,2018-04-06,2019-04-05
1005,183,council-tax-band-c,1156.19,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:183,2018-04-06,2019-04-05
1006,184,council-tax-band-d,1300.71,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:184,2018-04-06,2019-04-05
1007,185,council-tax-band-e,1589.76,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:185,2018-04-06,2019-04-05
1008,186,council-tax-band-f,1878.80,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:186,2018-04-06,2019-04-05
1009,187,council-tax-band-g,2167.85,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:187,2018-04-06,2019-04-05
1010,188,council-tax-band-h,2601.42,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:188,2018-04-06,2019-04-05
1011,189,council-tax-band-i,3034.99,W06000022,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:189,2018-04-06,2019-04-05
1012,190,council-tax-band-a,927.05,W06000015,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:190,2018-04-06,2019-04-05
1013,191,council-tax-band-b,1081.56,W06000015,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:191,2018-04-06,2019-04-05
1014,192,council-tax-band-c,1236.07,W06000015,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:192,2018-04-06,2019-04-05
1015,193,council-tax-band-d,1390.58,W06000015,,https://gov.wales/council-tax-levels-april-2018-march-2019,https://llyw.cymru/lefelaur-dreth-gyngor-ebrill-2018-i-mawrth-2019,council-tax-rate:193,2018-04-06,2019-04-05
